bus_id,phases,base_kv,type
x2688693c,ab,1,pq
x2841645c,ab,1,pq
x3048200b,ab,1,pq
x3067507c,ab,1,pq
x2804249c,ab,1,pq
x2936213b,ab,1,pq
x3215340a,ab,1,pq
x3118855c,ab,1,pq
x3085397b,ab,1,pq
x3104796c,ab,1,pq
x3108449a,ab,1,pq
x2673307c,ab,1,pq
x2973159a,ab,1,pq
x3101787a,ab,1,pq
x3235273b,ab,1,pq
x2692600c,ab,1,pq
x3179637c,ab,1,pq
x2729406c,ab,1,pq
x3029499a,ab,1,pq
x2748780a,ab,1,pq
x3141398a,ab,1,pq
x3085403a,ab,1,pq
x3236011b,ab,1,pq
x2710542b,ab,1,pq
x2801896b,ab,1,pq
x3029501b,ab,1,pq
x3159645a,ab,1,pq
x3125349c,ab,1,pq
x2973149b,ab,1,pq
x3030205c,ab,1,pq
x2841615a,ab,1,pq
x2767407b,ab,1,pq
x3139103a,ab,1,pq
x3011293a,ab,1,pq
x2935555a,ab,1,pq
x3048207b,ab,1,pq
x3160104b,ab,1,pq
x2851933a,ab,1,pq
x2851933b,ab,1,pq
x2851933c,ab,1,pq
x2897784b,ab,1,pq
x3207907a,ab,1,pq
x2726974b,ab,1,pq
x3029055b,ab,1,pq
x3029507b,ab,1,pq
x3254230a,ab,1,pq
x3030203c,ab,1,pq
x3048203b,ab,1,pq
x3048963b,ab,1,pq
x2674027b,ab,1,pq
x2973163b,ab,1,pq
x2955074a,ab,1,pq
x3216342b,ab,1,pq
x3235243c,ab,1,pq
x3214069c,ab,1,pq
x2841632b,ab,1,pq
x2822859b,ab,1,pq
x3142050c,ab,1,pq
x2973791a,ab,1,pq
x2841629c,ab,1,pq
x2822868a,ab,1,pq
x3122823b,ab,1,pq
x3104856a,ab,1,pq
x2786204c,ab,1,pq
x2841622a,ab,1,pq
x2973150a,ab,1,pq
x3066826b,ab,1,pq
x3197638a,ab,1,pq
x2785530a,ab,1,pq
x3082988b,ab,1,pq
x2860491b,ab,1,pq
sx3029502a,ab,1,pq
sx2767340a,ab,1,pq
sx2767340b,ab,1,pq
sx2767340c,ab,1,pq
sx3189188c,ab,1,pq
sx3207907b,ab,1,pq
sx3207907c,ab,1,pq
sx3178972c,ab,1,pq
sx2785521c,ab,1,pq
sx3216345b,ab,1,pq
sx2897777c,ab,1,pq
sx3178979c,ab,1,pq
sx2991933c,ab,1,pq
sx3197634b,ab,1,pq
sx2814529c,ab,1,pq
sx2991905a,ab,1,pq
sx3141411c,ab,1,pq
sx3215385a,ab,1,pq
sx3215385b,ab,1,pq
sx3232301c,ab,1,pq
sx2763811c,ab,1,pq
sx2763812c,ab,1,pq
sx3101194c,ab,1,pq
sx2951995c,ab,1,pq
sx2821087a,ab,1,pq
sx2802481a,ab,1,pq
sx2862616c,ab,1,pq
sx2690868c,ab,1,pq
sx3047289a,ab,1,pq
sx3047289b,ab,1,pq
sx3103822c,ab,1,pq
sx2897554c,ab,1,pq
sx2729207c,ab,1,pq
sx2766499c,ab,1,pq
sx3645809c,ab,1,pq
sx3645810c,ab,1,pq
sx3645811c,ab,1,pq
sx3645812c,ab,1,pq
